county,facility_name,reporting_month,mental_health_prevalence,mental_health_burden_daly,patients_screened,patients_treated,treatment_gap,reporting_year,reporting_quarter,treatment_rate,unmet_need
Mandera,Mandera Health Centre A,2022-12-01,0.1226,1522.3,61,42,0.3115,2022,Q4,0.6885,19
Mandera,Mandera Health Centre A,2023-01-01,0.1226,1522.3,75,40,0.4667,2023,Q1,0.5333,35
Mandera,Mandera Health Centre A,2023-02-01,0.1226,1522.3,60,37,0.3833,2023,Q1,0.6167,23
Mandera,Mandera Health Centre A,2023-03-01,0.1226,1522.3,73,22,0.6986,2023,Q1,0.3014,51
Mandera,Mandera Health Centre A,2023-04-01,0.1226,1522.3,68,21,0.6912,2023,Q2,0.3088,47
Mandera,Mandera Health Centre A,2023-05-01,0.1226,1522.3,62,45,0.2742,2023,Q2,0.7258,17
Mandera,Mandera Health Centre A,2023-06-01,0.1226,1522.3,75,47,0.3733,2023,Q2,0.6267,28
Mandera,Mandera Health Centre A,2023-07-01,0.1226,1522.3,71,39,0.4507,2023,Q3,0.5493,32
Mandera,Mandera Health Centre A,2023-08-01,0.1226,1522.3,59,41,0.3051,2023,Q3,0.6949,18
Mandera,Mandera Health Centre A,2023-09-01,0.1226,1522.3,68,48,0.2941,2023,Q3,0.7059,20
Mandera,Mandera Health Centre A,2023-10-01,0.1226,1522.3,59,20,0.661,2023,Q4,0.339,39
Mandera,Mandera Health Centre A,2023-11-01,0.1226,1522.3,78,38,0.5128,2023,Q4,0.4872,40
Mandera,Mandera Health Centre A,2023-12-01,0.1226,1522.3,59,31,0.4746,2023,Q4,0.5254,28
Mandera,Mandera Health Centre B,2022-01-01,0.1226,1522.3,68,43,0.3676,2022,Q1,0.6324,25
Mandera,Mandera Health Centre B,2022-02-01,0.1226,1522.3,85,59,0.3059,2022,Q1,0.6941,26
Mandera,Mandera Health Centre B,2022-03-01,0.1226,1522.3,81,51,0.3704,2022,Q1,0.6296,30
Mandera,Mandera Health Centre B,2022-04-01,0.1226,1522.3,86,26,0.6977,2022,Q2,0.3023,60
Mandera,Mandera Health Centre B,2022-05-01,0.1226,1522.3,80,41,0.4875,2022,Q2,0.5125,39
Mandera,Mandera Health Centre B,2022-06-01,0.1226,1522.3,93,53,0.4301,2022,Q2,0.5699,40
Mandera,Mandera Health Centre B,2022-07-01,0.1226,1522.3,89,64,0.2809,2022,Q3,0.7191,25
Mandera,Mandera Health Centre B,2022-08-01,0.1226,1522.3,71,42,0.4085,2022,Q3,0.5915,29
Mandera,Mandera Health Centre B,2022-09-01,0.1226,1522.3,75,51,0.32,2022,Q3,0.68,24
Mandera,Mandera Health Centre B,2022-10-01,0.1226,1522.3,72,20,0.7222,2022,Q4,0.2778,52
Mandera,Mandera Health Centre B,2022-11-01,0.1226,1522.3,68,44,0.3529,2022,Q4,0.6471,24
Mandera,Mandera Health Centre B,2022-12-01,0.1226,1522.3,94,57,0.3936,2022,Q4,0.6064,37
Mandera,Mandera Health Centre B,2023-01-01,0.1226,1522.3,63,31,0.5079,2023,Q1,0.4921,32
Mandera,Mandera Health Centre B,2023-02-01,0.1226,1522.3,63,29,0.5397,2023,Q1,0.4603,34
Mandera,Mandera Health Centre B,2023-03-01,0.1226,1522.3,91,63,0.3077,2023,Q1,0.6923,28
Mandera,Mandera Health Centre B,2023-04-01,0.1226,1522.3,86,34,0.6047,2023,Q2,0.3953,52
Mandera,Mandera Health Centre B,2023-05-01,0.1226,1522.3,78,29,0.6282,2023,Q2,0.3718,49
Mandera,Mandera Health Centre B,2023-06-01,0.1226,1522.3,59,22,0.6271,2023,Q2,0.3729,37
Mandera,Mandera Health Centre B,2023-07-01,0.1226,1522.3,68,52,0.2353,2023,Q3,0.7647,16
Mandera,Mandera Health Centre B,2023-08-01,0.1226,1522.3,72,57,0.2083,2023,Q3,0.7917,15
Mandera,Mandera Health Centre B,2023-09-01,0.1226,1522.3,68,31,0.5441,2023,Q3,0.4559,37
Mandera,Mandera Health Centre B,2023-10-01,0.1226,1522.3,93,57,0.3871,2023,Q4,0.6129,36
Mandera,Mandera Health Centre B,2023-11-01,0.1226,1522.3,79,58,0.2658,2023,Q4,0.7342,21
Mandera,Mandera Health Centre B,2023-12-01,0.1226,1522.3,76,38,0.5,2023,Q4,0.5,38
Mandera,Mandera Community Dispensary,2022-01-01,0.1226,1522.3,71,35,0.507,2022,Q1,0.493,36
Mandera,Mandera Community Dispensary,2022-02-01,0.1226,1522.3,101,36,0.6436,2022,Q1,0.3564,65
Mandera,Mandera Community Dispensary,2022-03-01,0.1226,1522.3,85,29,0.6588,2022,Q1,0.3412,56
Mandera,Mandera Community Dispensary,2022-04-01,0.1226,1522.3,105,58,0.4476,2022,Q2,0.5524,47
Mandera,Mandera Community Dispensary,2022-05-01,0.1226,1522.3,79,24,0.6962,2022,Q2,0.3038,55
Mandera,Mandera Community Dispensary,2022-06-01,0.1226,1522.3,79,26,0.6709,2022,Q2,0.3291,53
Mandera,Mandera Community Dispensary,2022-07-01,0.1226,1522.3,86,52,0.3953,2022,Q3,0.6047,34
Mandera,Mandera Community Dispensary,2022-08-01,0.1226,1522.3,56,22,0.6071,2022,Q3,0.3929,34
Mandera,Mandera Community Dispensary,2022-09-01,0.1226,1522.3,74,33,0.5541,2022,Q3,0.4459,41
Mandera,Mandera Community Dispensary,2022-10-01,0.1226,1522.3,72,48,0.3333,2022,Q4,0.6667,24
Mandera,Mandera Community Dispensary,2022-11-01,0.1226,1522.3,76,42,0.4474,2022,Q4,0.5526,34
Mandera,Mandera Community Dispensary,2022-12-01,0.1226,1522.3,79,48,0.3924,2022,Q4,0.6076,31
Mandera,Mandera Community Dispensary,2023-01-01,0.1226,1522.3,92,30,0.6739,2023,Q1,0.3261,62
Mandera,Mandera Community Dispensary,2023-02-01,0.1226,1522.3,97,77,0.2062,2023,Q1,0.7938,20
Mandera,Mandera Community Dispensary,2023-03-01,0.1226,1522.3,91,39,0.5714,2023,Q1,0.4286,52
Mandera,Mandera Community Dispensary,2023-04-01,0.1226,1522.3,96,56,0.4167,2023,Q2,0.5833,40
Mandera,Mandera Community Dispensary,2023-05-01,0.1226,1522.3,84,44,0.4762,2023,Q2,0.5238,40
Mandera,Mandera Community Dispensary,2023-06-01,0.1226,1522.3,95,40,0.5789,2023,Q2,0.4211,55
Mandera,Mandera Community Dispensary,2023-07-01,0.1226,1522.3,99,37,0.6263,2023,Q3,0.3737,62
Mandera,Mandera Community Dispensary,2023-08-01,0.1226,1522.3,70,24,0.6571,2023,Q3,0.3429,46
Mandera,Mandera Community Dispensary,2023-09-01,0.1226,1522.3,94,45,0.5213,2023,Q3,0.4787,49
Mandera,Mandera Community Dispensary,2023-10-01,0.1226,1522.3,87,32,0.6322,2023,Q4,0.3678,55
Mandera,Mandera Community Dispensary,2023-11-01,0.1226,1522.3,101,47,0.5347,2023,Q4,0.4653,54
Mandera,Mandera Community Dispensary,2023-12-01,0.1226,1522.3,74,54,0.2703,2023,Q4,0.7297,20
Turkana,Turkana County Referral Hospital,2022-01-01,0.1416,1602.7,44,25,0.4318,2022,Q1,0.5682,19
Turkana,Turkana County Referral Hospital,2022-02-01,0.1416,1602.7,40,27,0.325,2022,Q1,0.675,13
Turkana,Turkana County Referral Hospital,2022-03-01,0.1416,1602.7,57,23,0.5965,2022,Q1,0.4035,34
Turkana,Turkana County Referral Hospital,2022-04-01,0.1416,1602.7,59,32,0.4576,2022,Q2,0.5424,27
Turkana,Turkana County Referral Hospital,2022-05-01,0.1416,1602.7,54,35,0.3519,2022,Q2,0.6481,19
Turkana,Turkana County Referral Hospital,2022-06-01,0.1416,1602.7,61,41,0.3279,2022,Q2,0.6721,20
Turkana,Turkana County Referral Hospital,2022-07-01,0.1416,1602.7,48,33,0.3125,2022,Q3,0.6875,15
Turkana,Turkana County Referral Hospital,2022-08-01,0.1416,1602.7,54,38,0.2963,2022,Q3,0.7037,16
Turkana,Turkana County Referral Hospital,2022-09-01,0.1416,1602.7,46,29,0.3696,2022,Q3,0.6304,17
Turkana,Turkana County Referral Hospital,2022-10-01,0.1416,1602.7,39,22,0.4359,2022,Q4,0.5641,17
Turkana,Turkana County Referral Hospital,2022-11-01,0.1416,1602.7,58,38,0.3448,2022,Q4,0.6552,20
Turkana,Turkana County Referral Hospital,2022-12-01,0.1416,1602.7,60,44,0.2667,2022,Q4,0.7333,16
Turkana,Turkana County Referral Hospital,2023-01-01,0.1416,1602.7,53,37,0.3019,2023,Q1,0.6981,16
Turkana,Turkana County Referral Hospital,2023-02-01,0.1416,1602.7,63,30,0.5238,2023,Q1,0.4762,33
Turkana,Turkana County Referral Hospital,2023-03-01,0.1416,1602.7,49,15,0.6939,2023,Q1,0.3061,34
Turkana,Turkana County Referral Hospital,2023-04-01,0.1416,1602.7,52,35,0.3269,2023,Q2,0.6731,17
Turkana,Turkana County Referral Hospital,2023-05-01,0.1416,1602.7,54,40,0.2593,2023,Q2,0.7407,14
Turkana,Turkana County Referral Hospital,2023-06-01,0.1416,1602.7,40,27,0.325,2023,Q2,0.675,13
Turkana,Turkana County Referral Hospital,2023-07-01,0.1416,1602.7,51,32,0.3725,2023,Q3,0.6275,19
Turkana,Turkana County Referral Hospital,2023-08-01,0.1416,1602.7,47,36,0.234,2023,Q3,0.766,11
Turkana,Turkana County Referral Hospital,2023-09-01,0.1416,1602.7,54,20,0.6296,2023,Q3,0.3704,34
Turkana,Turkana County Referral Hospital,2023-10-01,0.1416,1602.7,44,22,0.5,2023,Q4,0.5,22
Turkana,Turkana County Referral Hospital,2023-11-01,0.1416,1602.7,45,20,0.5556,2023,Q4,0.4444,25
Turkana,Turkana County Referral Hospital,2023-12-01,0.1416,1602.7,48,30,0.375,2023,Q4,0.625,18
Turkana,Turkana Sub-County Hospital,2022-01-01,0.1416,1602.7,91,63,0.3077,2022,Q1,0.6923,28
Turkana,Turkana Sub-County Hospital,2022-02-01,0.1416,1602.7,89,56,0.3708,2022,Q1,0.6292,33
Turkana,Turkana Sub-County Hospital,2022-03-01,0.1416,1602.7,108,75,0.3056,2022,Q1,0.6944,33
Turkana,Turkana Sub-County Hospital,2022-04-01,0.1416,1602.7,101,54,0.4653,2022,Q2,0.5347,47
Turkana,Turkana Sub-County Hospital,2022-05-01,0.1416,1602.7,96,46,0.5208,2022,Q2,0.4792,50
Turkana,Turkana Sub-County Hospital,2022-06-01,0.1416,1602.7,100,72,0.28,2022,Q2,0.72,28
Turkana,Turkana Sub-County Hospital,2022-07-01,0.1416,1602.7,82,39,0.5244,2022,Q3,0.4756,43
Turkana,Turkana Sub-County Hospital,2022-08-01,0.1416,1602.7,100,62,0.38,2022,Q3,0.62,38
Turkana,Turkana Sub-County Hospital,2022-09-01,0.1416,1602.7,78,39,0.5,2022,Q3,0.5,39
Turkana,Turkana Sub-County Hospital,2022-10-01,0.1416,1602.7,76,53,0.3026,2022,Q4,0.6974,23
Turkana,Turkana Sub-County Hospital,2022-11-01,0.1416,1602.7,87,30,0.6552,2022,Q4,0.3448,57
Turkana,Turkana Sub-County Hospital,2022-12-01,0.1416,1602.7,110,72,0.3455,2022,Q4,0.6545,38
Turkana,Turkana Sub-County Hospital,2023-01-01,0.1416,1602.7,107,34,0.6822,2023,Q1,0.3178,73
Turkana,Turkana Sub-County Hospital,2023-02-01,0.1416,1602.7,75,44,0.4133,2023,Q1,0.5867,31
Turkana,Turkana Sub-County Hospital,2023-03-01,0.1416,1602.7,102,45,0.5588,2023,Q1,0.4412,57
Turkana,Turkana Sub-County Hospital,2023-04-01,0.1416,1602.7,84,47,0.4405,2023,Q2,0.5595,37
Turkana,Turkana Sub-County Hospital,2023-05-01,0.1416,1602.7,99,71,0.2828,2023,Q2,0.7172,28
Turkana,Turkana Sub-County Hospital,2023-06-01,0.1416,1602.7,83,50,0.3976,2023,Q2,0.6024,33
Turkana,Turkana Sub-County Hospital,2023-07-01,0.1416,1602.7,65,27,0.5846,2023,Q3,0.4154,38
Turkana,Turkana Sub-County Hospital,2023-08-01,0.1416,1602.7,75,30,0.6,2023,Q3,0.4,45
Turkana,Turkana Sub-County Hospital,2023-09-01,0.1416,1602.7,90,58,0.3556,2023,Q3,0.6444,32
Turkana,Turkana Sub-County Hospital,2023-10-01,0.1416,1602.7,82,54,0.3415,2023,Q4,0.6585,28
Turkana,Turkana Sub-County Hospital,2023-11-01,0.1416,1602.7,89,53,0.4045,2023,Q4,0.5955,36
Turkana,Turkana Sub-County Hospital,2023-12-01,0.1416,1602.7,84,35,0.5833,2023,Q4,0.4167,49
Turkana,Turkana Health Centre A,2022-01-01,0.1416,1602.7,57,25,0.5614,2022,Q1,0.4386,32
Turkana,Turkana Health Centre A,2022-02-01,0.1416,1602.7,79,53,0.3291,2022,Q1,0.6709,26
Turkana,Turkana Health Centre A,2022-03-01,0.1416,1602.7,90,59,0.3444,2022,Q1,0.6556,31
Turkana,Turkana Health Centre A,2022-04-01,0.1416,1602.7,78,22,0.7179,2022,Q2,0.2821,56
Turkana,Turkana Health Centre A,2022-05-01,0.1416,1602.7,76,32,0.5789,2022,Q2,0.4211,44
Turkana,Turkana Health Centre A,2022-06-01,0.1416,1602.7,71,22,0.6901,2022,Q2,0.3099,49
Turkana,Turkana Health Centre A,2022-07-01,0.1416,1602.7,82,53,0.3537,2022,Q3,0.6463,29
Turkana,Turkana Health Centre A,2022-08-01,0.1416,1602.7,67,35,0.4776,2022,Q3,0.5224,32
Turkana,Turkana Health Centre A,2022-09-01,0.1416,1602.7,69,21,0.6957,2022,Q3,0.3043,48
Turkana,Turkana Health Centre A,2022-10-01,0.1416,1602.7,67,26,0.6119,2022,Q4,0.3881,41
Turkana,Turkana Health Centre A,2022-11-01,0.1416,1602.7,60,23,0.6167,2022,Q4,0.3833,37
Turkana,Turkana Health Centre A,2022-12-01,0.1416,1602.7,74,29,0.6081,2022,Q4,0.3919,45
Turkana,Turkana Health Centre A,2023-01-01,0.1416,1602.7,76,44,0.4211,2023,Q1,0.5789,32
Turkana,Turkana Health Centre A,2023-02-01,0.1416,1602.7,72,39,0.4583,2023,Q1,0.5417,33
Turkana,Turkana Health Centre A,2023-03-01,0.1416,1602.7,77,40,0.4805,2023,Q1,0.5195,37
Turkana,Turkana Health Centre A,2023-04-01,0.1416,1602.7,72,40,0.4444,2023,Q2,0.5556,32
Turkana,Turkana Health Centre A,2023-05-01,0.1416,1602.7,94,68,0.2766,2023,Q2,0.7234,26
Turkana,Turkana Health Centre A,2023-06-01,0.1416,1602.7,73,32,0.5616,2023,Q2,0.4384,41
Turkana,Turkana Health Centre A,2023-07-01,0.1416,1602.7,86,31,0.6395,2023,Q3,0.3605,55
Turkana,Turkana Health Centre A,2023-08-01,0.1416,1602.7,65,23,0.6462,2023,Q3,0.3538,42
Turkana,Turkana Health Centre A,2023-09-01,0.1416,1602.7,62,28,0.5484,2023,Q3,0.4516,34
Turkana,Turkana Health Centre A,2023-10-01,0.1416,1602.7,78,33,0.5769,2023,Q4,0.4231,45
Turkana,Turkana Health Centre A,2023-11-01,0.1416,1602.7,71,51,0.2817,2023,Q4,0.7183,20
Turkana,Turkana Health Centre A,2023-12-01,0.1416,1602.7,70,49,0.3,2023,Q4,0.7,21
Turkana,Turkana Health Centre B,2022-01-01,0.1416,1602.7,57,44,0.2281,2022,Q1,0.7719,13
Turkana,Turkana Health Centre B,2022-02-01,0.1416,1602.7,49,20,0.5918,2022,Q1,0.4082,29
Turkana,Turkana Health Centre B,2022-03-01,0.1416,1602.7,62,35,0.4355,2022,Q1,0.5645,27
Turkana,Turkana Health Centre B,2022-04-01,0.1416,1602.7,58,43,0.2586,2022,Q2,0.7414,15
Turkana,Turkana Health Centre B,2022-05-01,0.1416,1602.7,54,29,0.463,2022,Q2,0.537,25
Turkana,Turkana Health Centre B,2022-06-01,0.1416,1602.7,42,23,0.4524,2022,Q2,0.5476,19
Turkana,Turkana Health Centre B,2022-07-01,0.1416,1602.7,42,22,0.4762,2022,Q3,0.5238,20
Turkana,Turkana Health Centre B,2022-08-01,0.1416,1602.7,42,31,0.2619,2022,Q3,0.7381,11
Turkana,Turkana Health Centre B,2022-09-01,0.1416,1602.7,38,21,0.4474,2022,Q3,0.5526,17
Turkana,Turkana Health Centre B,2022-10-01,0.1416,1602.7,45,30,0.3333,2022,Q4,0.6667,15
Turkana,Turkana Health Centre B,2022-11-01,0.1416,1602.7,51,31,0.3922,2022,Q4,0.6078,20
Turkana,Turkana Health Centre B,2022-12-01,0.1416,1602.7,43,34,0.2093,2022,Q4,0.7907,9
Turkana,Turkana Health Centre B,2023-01-01,0.1416,1602.7,46,26,0.4348,2023,Q1,0.5652,20
Turkana,Turkana Health Centre B,2023-02-01,0.1416,1602.7,57,40,0.2982,2023,Q1,0.7018,17
Turkana,Turkana Health Centre B,2023-03-01,0.1416,1602.7,51,24,0.5294,2023,Q1,0.4706,27
Turkana,Turkana Health Centre B,2023-04-01,0.1416,1602.7,58,29,0.5,2023,Q2,0.5,29
Turkana,Turkana Health Centre B,2023-05-01,0.1416,1602.7,47,18,0.617,2023,Q2,0.383,29
Turkana,Turkana Health Centre B,2023-06-01,0.1416,1602.7,52,32,0.3846,2023,Q2,0.6154,20
Turkana,Turkana Health Centre B,2023-07-01,0.1416,1602.7,47,15,0.6809,2023,Q3,0.3191,32
Turkana,Turkana Health Centre B,2023-08-01,0.1416,1602.7,43,16,0.6279,2023,Q3,0.3721,27
Turkana,Turkana Health Centre B,2023-09-01,0.1416,1602.7,47,16,0.6596,2023,Q3,0.3404,31
Turkana,Turkana Health Centre B,2023-10-01,0.1416,1602.7,55,31,0.4364,2023,Q4,0.5636,24
Turkana,Turkana Health Centre B,2023-11-01,0.1416,1602.7,51,18,0.6471,2023,Q4,0.3529,33
Turkana,Turkana Health Centre B,2023-12-01,0.1416,1602.7,47,25,0.4681,2023,Q4,0.5319,22
Turkana,Turkana Community Dispensary,2022-01-01,0.1416,1602.7,70,22,0.6857,2022,Q1,0.3143,48
Turkana,Turkana Community Dispensary,2022-02-01,0.1416,1602.7,77,42,0.4545,2022,Q1,0.5455,35
Turkana,Turkana Community Dispensary,2022-03-01,0.1416,1602.7,71,46,0.3521,2022,Q1,0.6479,25
Turkana,Turkana Community Dispensary,2022-04-01,0.1416,1602.7,78,35,0.5513,2022,Q2,0.4487,43
Turkana,Turkana Community Dispensary,2022-05-01,0.1416,1602.7,75,52,0.3067,2022,Q2,0.6933,23
Turkana,Turkana Community Dispensary,2022-06-01,0.1416,1602.7,80,49,0.3875,2022,Q2,0.6125,31
Turkana,Turkana Community Dispensary,2022-07-01,0.1416,1602.7,74,20,0.7297,2022,Q3,0.2703,54
Turkana,Turkana Community Dispensary,2022-08-01,0.1416,1602.7,47,17,0.6383,2022,Q3,0.3617,30
Turkana,Turkana Community Dispensary,2022-09-01,0.1416,1602.7,50,35,0.3,2022,Q3,0.7,15
Turkana,Turkana Community Dispensary,2022-10-01,0.1416,1602.7,58,23,0.6034,2022,Q4,0.3966,35
Turkana,Turkana Community Dispensary,2022-11-01,0.1416,1602.7,62,32,0.4839,2022,Q4,0.5161,30
Turkana,Turkana Community Dispensary,2022-12-01,0.1416,1602.7,57,37,0.3509,2022,Q4,0.6491,20
Turkana,Turkana Community Dispensary,2023-01-01,0.1416,1602.7,66,30,0.5455,2023,Q1,0.4545,36
Turkana,Turkana Community Dispensary,2023-02-01,0.1416,1602.7,65,34,0.4769,2023,Q1,0.5231,31
Turkana,Turkana Community Dispensary,2023-03-01,0.1416,1602.7,53,15,0.717,2023,Q1,0.283,38
Turkana,Turkana Community Dispensary,2023-04-01,0.1416,1602.7,62,29,0.5323,2023,Q2,0.4677,33
Turkana,Turkana Community Dispensary,2023-05-01,0.1416,1602.7,64,35,0.4531,2023,Q2,0.5469,29
Turkana,Turkana Community Dispensary,2023-06-01,0.1416,1602.7,62,32,0.4839,2023,Q2,0.5161,30
Turkana,Turkana Community Dispensary,2023-07-01,0.1416,1602.7,68,28,0.5882,2023,Q3,0.4118,40
Turkana,Turkana Community Dispensary,2023-08-01,0.1416,1602.7,63,23,0.6349,2023,Q3,0.3651,40
Turkana,Turkana Community Dispensary,2023-09-01,0.1416,1602.7,37,17,0.5405,2023,Q3,0.4595,20
Turkana,Turkana Community Dispensary,2023-10-01,0.1416,1602.7,63,43,0.3175,2023,Q4,0.6825,20
Turkana,Turkana Community Dispensary,2023-11-01,0.1416,1602.7,65,33,0.4923,2023,Q4,0.5077,32
Turkana,Turkana Community Dispensary,2023-12-01,0.1416,1602.7,52,22,0.5769,2023,Q4,0.4231,30
Marsabit,Marsabit County Referral Hospital,2022-01-01,0.0848,4200.8,69,48,0.3043,2022,Q1,0.6957,21
Marsabit,Marsabit County Referral Hospital,2022-02-01,0.0848,4200.8,63,18,0.7143,2022,Q1,0.2857,45
Marsabit,Marsabit County Referral Hospital,2022-03-01,0.0848,4200.8,76,40,0.4737,2022,Q1,0.5263,36
Marsabit,Marsabit County Referral Hospital,2022-04-01,0.0848,4200.8,67,45,0.3284,2022,Q2,0.6716,22
Marsabit,Marsabit County Referral Hospital,2022-05-01,0.0848,4200.8,65,37,0.4308,2022,Q2,0.5692,28
Marsabit,Marsabit County Referral Hospital,2022-06-01,0.0848,4200.8,78,49,0.3718,2022,Q2,0.6282,29
Marsabit,Marsabit County Referral Hospital,2022-07-01,0.0848,4200.8,58,17,0.7069,2022,Q3,0.2931,41
Marsabit,Marsabit County Referral Hospital,2022-08-01,0.0848,4200.8,70,49,0.3,2022,Q3,0.7,21
Marsabit,Marsabit County Referral Hospital,2022-09-01,0.0848,4200.8,59,20,0.661,2022,Q3,0.339,39
Marsabit,Marsabit County Referral Hospital,2022-10-01,0.0848,4200.8,72,38,0.4722,2022,Q4,0.5278,34
Marsabit,Marsabit County Referral Hospital,2022-11-01,0.0848,4200.8,66,40,0.3939,2022,Q4,0.6061,26
Marsabit,Marsabit County Referral Hospital,2022-12-01,0.0848,4200.8,49,25,0.4898,2022,Q4,0.5102,24
Marsabit,Marsabit County Referral Hospital,2023-01-01,0.0848,4200.8,67,46,0.3134,2023,Q1,0.6866,21
Marsabit,Marsabit County Referral Hospital,2023-02-01,0.0848,4200.8,72,44,0.3889,2023,Q1,0.6111,28
Marsabit,Marsabit County Referral Hospital,2023-03-01,0.0848,4200.8,57,43,0.2456,2023,Q1,0.7544,14
Marsabit,Marsabit County Referral Hospital,2023-04-01,0.0848,4200.8,78,34,0.5641,2023,Q2,0.4359,44
Marsabit,Marsabit County Referral Hospital,2023-05-01,0.0848,4200.8,68,51,0.25,2023,Q2,0.75,17
Marsabit,Marsabit County Referral Hospital,2023-06-01,0.0848,4200.8,73,41,0.4384,2023,Q2,0.5616,32
Marsabit,Marsabit County Referral Hospital,2023-07-01,0.0848,4200.8,66,22,0.6667,2023,Q3,0.3333,44
Marsabit,Marsabit County Referral Hospital,2023-08-01,0.0848,4200.8,66,23,0.6515,2023,Q3,0.3485,43
Marsabit,Marsabit County Referral Hospital,2023-09-01,0.0848,4200.8,59,26,0.5593,2023,Q3,0.4407,33
Marsabit,Marsabit County Referral Hospital,2023-10-01,0.0848,4200.8,46,15,0.6739,2023,Q4,0.3261,31
Marsabit,Marsabit County Referral Hospital,2023-11-01,0.0848,4200.8,65,48,0.2615,2023,Q4,0.7385,17
Marsabit,Marsabit County Referral Hospital,2023-12-01,0.0848,4200.8,72,47,0.3472,2023,Q4,0.6528,25
Marsabit,Marsabit Sub-County Hospital,2022-01-01,0.0848,4200.8,46,24,0.4783,2022,Q1,0.5217,22
Marsabit,Marsabit Sub-County Hospital,2022-02-01,0.0848,4200.8,42,17,0.5952,2022,Q1,0.4048,25
Marsabit,Marsabit Sub-County Hospital,2022-03-01,0.0848,4200.8,44,23,0.4773,2022,Q1,0.5227,21
Marsabit,Marsabit Sub-County Hospital,2022-04-01,0.0848,4200.8,44,14,0.6818,2022,Q2,0.3182,30
Marsabit,Marsabit Sub-County Hospital,2022-05-01,0.0848,4200.8,35,17,0.5143,2022,Q2,0.4857,18
Marsabit,Marsabit Sub-County Hospital,2022-06-01,0.0848,4200.8,50,16,0.68,2022,Q2,0.32,34
Marsabit,Marsabit Sub-County Hospital,2022-07-01,0.0848,4200.8,45,20,0.5556,2022,Q3,0.4444,25
Marsabit,Marsabit Sub-County Hospital,2022-08-01,0.0848,4200.8,25,15,0.4,2022,Q3,0.6,10
Marsabit,Marsabit Sub-County Hospital,2022-09-01,0.0848,4200.8,33,20,0.3939,2022,Q3,0.6061,13
Marsabit,Marsabit Sub-County Hospital,2022-10-01,0.0848,4200.8,38,19,0.5,2022,Q4,0.5,19
Marsabit,Marsabit Sub-County Hospital,2022-11-01,0.0848,4200.8,28,20,0.2857,2022,Q4,0.7143,8
Marsabit,Marsabit Sub-County Hospital,2022-12-01,0.0848,4200.8,29,17,0.4138,2022,Q4,0.5862,12
Marsabit,Marsabit Sub-County Hospital,2023-01-01,0.0848,4200.8,39,15,0.6154,2023,Q1,0.3846,24
Marsabit,Marsabit Sub-County Hospital,2023-02-01,0.0848,4200.8,42,17,0.5952,2023,Q1,0.4048,25
Marsabit,Marsabit Sub-County Hospital,2023-03-01,0.0848,4200.8,38,14,0.6316,2023,Q1,0.3684,24
Marsabit,Marsabit Sub-County Hospital,2023-04-01,0.0848,4200.8,47,31,0.3404,2023,Q2,0.6596,16
Marsabit,Marsabit Sub-County Hospital,2023-05-01,0.0848,4200.8,27,11,0.5926,2023,Q2,0.4074,16
Marsabit,Marsabit Sub-County Hospital,2023-06-01,0.0848,4200.8,38,20,0.4737,2023,Q2,0.5263,18
Marsabit,Marsabit Sub-County Hospital,2023-07-01,0.0848,4200.8,38,15,0.6053,2023,Q3,0.3947,23
Marsabit,Marsabit Sub-County Hospital,2023-08-01,0.0848,4200.8,29,20,0.3103,2023,Q3,0.6897,9
Marsabit,Marsabit Sub-County Hospital,2023-09-01,0.0848,4200.8,32,25,0.2188,2023,Q3,0.7812,7
Marsabit,Marsabit Sub-County Hospital,2023-10-01,0.0848,4200.8,32,9,0.7188,2023,Q4,0.2812,23
Marsabit,Marsabit Sub-County Hospital,2023-11-01,0.0848,4200.8,35,22,0.3714,2023,Q4,0.6286,13
Marsabit,Marsabit Sub-County Hospital,2023-12-01,0.0848,4200.8,38,30,0.2105,2023,Q4,0.7895,8
Marsabit,Marsabit Health Centre A,2022-01-01,0.0848,4200.8,36,24,0.3333,2022,Q1,0.6667,12
Marsabit,Marsabit Health Centre A,2022-02-01,0.0848,4200.8,34,15,0.5588,2022,Q1,0.4412,19
Marsabit,Marsabit Health Centre A,2022-03-01,0.0848,4200.8,39,23,0.4103,2022,Q1,0.5897,16
Marsabit,Marsabit Health Centre A,2022-04-01,0.0848,4200.8,33,21,0.3636,2022,Q2,0.6364,12
Marsabit,Marsabit Health Centre A,2022-05-01,0.0848,4200.8,52,29,0.4423,2022,Q2,0.5577,23
Marsabit,Marsabit Health Centre A,2022-06-01,0.0848,4200.8,38,22,0.4211,2022,Q2,0.5789,16
Marsabit,Marsabit Health Centre A,2022-07-01,0.0848,4200.8,51,23,0.549,2022,Q3,0.451,28
Marsabit,Marsabit Health Centre A,2022-08-01,0.0848,4200.8,30,21,0.3,2022,Q3,0.7,9
Marsabit,Marsabit Health Centre A,2022-09-01,0.0848,4200.8,29,14,0.5172,2022,Q3,0.4828,15
Marsabit,Marsabit Health Centre A,2022-10-01,0.0848,4200.8,34,16,0.5294,2022,Q4,0.4706,18
Marsabit,Marsabit Health Centre A,2022-11-01,0.0848,4200.8,26,10,0.6154,2022,Q4,0.3846,16
Marsabit,Marsabit Health Centre A,2022-12-01,0.0848,4200.8,47,29,0.383,2022,Q4,0.617,18
Marsabit,Marsabit Health Centre A,2023-01-01,0.0848,4200.8,38,14,0.6316,2023,Q1,0.3684,24
